
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  1.000000E+00  1.000000E+00  0.000000E+00
         6  1.000000E+00  1.000000E+00  0.000000E+00
         7  1.000000E+00  1.000000E+00  0.000000E+00
         8  1.000000E+00  1.000000E+00  0.000000E+00
         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  0.000000E+00  0.000000E+00  0.000000E+00
        14  0.000000E+00  0.000000E+00  0.000000E+00
        15  0.000000E+00  0.000000E+00  0.000000E+00
        16  0.000000E+00  0.000000E+00  0.000000E+00
        17  0.000000E+00  0.000000E+00  0.000000E+00
        18  0.000000E+00  0.000000E+00  0.000000E+00
        19  0.000000E+00  0.000000E+00  0.000000E+00
        20  0.000000E+00  0.000000E+00  0.000000E+00
        21  0.000000E+00  0.000000E+00  0.000000E+00
        22  0.000000E+00  0.000000E+00  0.000000E+00
        23  0.000000E+00  0.000000E+00  0.000000E+00
        24  0.000000E+00  0.000000E+00  0.000000E+00
        25  0.000000E+00  0.000000E+00  0.000000E+00
        26  0.000000E+00  0.000000E+00  0.000000E+00
        27  0.000000E+00  0.000000E+00  0.000000E+00
        28  0.000000E+00  0.000000E+00  0.000000E+00
        29  0.000000E+00  0.000000E+00  0.000000E+00
        30  0.000000E+00  0.000000E+00  0.000000E+00
        31  0.000000E+00  0.000000E+00  0.000000E+00
        32  0.000000E+00  0.000000E+00  0.000000E+00
        33  0.000000E+00  0.000000E+00  0.000000E+00
        34  0.000000E+00  0.000000E+00  0.000000E+00
        35  0.000000E+00  0.000000E+00  0.000000E+00
        36  0.000000E+00  0.000000E+00  0.000000E+00
        37  0.000000E+00  0.000000E+00  0.000000E+00
        38  0.000000E+00  0.000000E+00  0.000000E+00
        39  0.000000E+00  0.000000E+00  0.000000E+00
        40  0.000000E+00  0.000000E+00  0.000000E+00
        41  0.000000E+00  0.000000E+00  0.000000E+00
        42  0.000000E+00  0.000000E+00  0.000000E+00
        43  0.000000E+00  0.000000E+00  0.000000E+00
        44  0.000000E+00  0.000000E+00  0.000000E+00
        45  0.000000E+00  0.000000E+00  0.000000E+00
        46  0.000000E+00  0.000000E+00  0.000000E+00
        47  0.000000E+00  0.000000E+00  0.000000E+00
        48  0.000000E+00  0.000000E+00  0.000000E+00
        49  0.000000E+00  0.000000E+00  0.000000E+00
        50  0.000000E+00  0.000000E+00  0.000000E+00
        51  0.000000E+00  0.000000E+00  0.000000E+00
        52  0.000000E+00  0.000000E+00  0.000000E+00
        53  1.000000E+00  1.000000E+00  0.000000E+00
        54  1.000000E+00  1.000000E+00  0.000000E+00
        55  1.000000E+00  1.000000E+00  0.000000E+00
        56  1.000000E+00  1.000000E+00  0.000000E+00
        57  1.000000E+00  1.000000E+00  0.000000E+00
        58  1.000000E+00  1.000000E+00  0.000000E+00
        59  1.000000E+00  1.000000E+00  0.000000E+00
        60  1.000000E+00  1.000000E+00  0.000000E+00
        61  1.000000E+00  1.000000E+00  0.000000E+00
        62  1.000000E+00  1.000000E+00  0.000000E+00
        63  1.000000E+00  1.000000E+00  0.000000E+00
        64  1.000000E+00  1.000000E+00  0.000000E+00
        65  1.000000E+00  1.000000E+00  0.000000E+00
        66  1.000000E+00  1.000000E+00  0.000000E+00
        67  1.000000E+00  1.000000E+00  0.000000E+00
        68  1.000000E+00  1.000000E+00  0.000000E+00
        69  1.000000E+00  1.000000E+00  0.000000E+00
        70  1.000000E+00  1.000000E+00  0.000000E+00
        71  1.000000E+00  1.000000E+00  0.000000E+00
        72  1.000000E+00  1.000000E+00  0.000000E+00
        73  1.000000E+00  1.000000E+00  0.000000E+00
        74  1.000000E+00  1.000000E+00  0.000000E+00
        75  1.000000E+00  1.000000E+00  0.000000E+00
        76  1.000000E+00  1.000000E+00  0.000000E+00
        77  1.000000E+00  1.000000E+00  0.000000E+00
        78  1.000000E+00  1.000000E+00  0.000000E+00
        79  1.000000E+00  1.000000E+00  0.000000E+00
        80  1.000000E+00  1.000000E+00  0.000000E+00
        81  1.000000E+00  1.000000E+00  0.000000E+00
        82  1.000000E+00  1.000000E+00  0.000000E+00
        83  1.000000E+00  1.000000E+00  0.000000E+00
        84  1.000000E+00  1.000000E+00  0.000000E+00
        85  1.000000E+00  1.000000E+00  0.000000E+00
        86  1.000000E+00  1.000000E+00  0.000000E+00
        87  1.000000E+00  1.000000E+00  0.000000E+00
        88  1.000000E+00  1.000000E+00  0.000000E+00
        89  1.000000E+00  1.000000E+00  0.000000E+00
        90  1.000000E+00  1.000000E+00  0.000000E+00
        91  1.000000E+00  1.000000E+00  0.000000E+00
        92  1.000000E+00  1.000000E+00  0.000000E+00
        93  1.000000E+00  1.000000E+00  0.000000E+00
